Date,Time,User,Partner,Status,Transaction ($),Category,Sequence Time (min:sec)
8/31/2015,11:17 AM,543885,AY13F2,ACCEPTED,11.35,C,0:06
8/31/2015,8:46 AM,620200,C4UDYF,REJECTED,11.34,C,0:52
8/31/2015,11:15 AM,295134,G7W8O0,ACCEPTED,11.3,D,1:59
8/31/2015,11:11 AM,586156,JPUU3X,ACCEPTED,11.3,C,1:18
8/31/2015,11:14 AM,401804,G7W8O0,ACCEPTED,11.3,D,1:14
8/31/2015,11:29 AM,959473,LOI03P,ACCEPTED,11.3,C,1:11
8/31/2015,12:25 PM,676530,JPUU3X,ACCEPTED,11.3,C,0:47
8/31/2015,2:39 PM,199864,IBEHMI,ACCEPTED,11.3,C,0:43
8/31/2015,11:36 AM,729100,ZFX6KJ,ACCEPTED,11.3,C,0:39
8/31/2015,11:11 AM,683826,EJRZQA,ACCEPTED,11.3,C,0:33
8/31/2015,10:39 AM,267522,LOGQOC,ACCEPTED,11.3,D,0:31
8/31/2015,12:26 PM,444516,WHJPMC,ACCEPTED,11.3,C,0:31
8/31/2015,10:42 AM,490554,WSK7KE,ACCEPTED,11.3,C,0:22
8/31/2015,12:47 PM,333557,JPUU3X,ACCEPTED,11.3,C,0:17
8/31/2015,11:31 AM,725037,UEZQP6,ACCEPTED,11.3,D,0:15
8/31/2015,1:00 PM,761089,JPUU3X,ACCEPTED,11.3,C,0:11
8/31/2015,11:28 AM,954397,ZFX6KJ,ACCEPTED,11.3,C,0:10
8/31/2015,11:55 AM,874319,JPUU3X,ACCEPTED,11.3,C,0:09
8/31/2015,11:07 AM,348311,JPUU3X,ACCEPTED,11.3,C,0:08
8/31/2015,12:44 PM,359828,JPUU3X,ACCEPTED,11.3,C,0:06
8/31/2015,6:11 PM,567393,HVQDR9,ACCEPTED,11.29,A,2:17
8/31/2015,11:18 AM,823891,TENC59,ACCEPTED,11.29,C,1:29
8/31/2015,11:45 AM,957140,JPUU3X,ACCEPTED,11.29,C,1:27
8/31/2015,11:38 AM,510522,JPUU3X,ACCEPTED,11.29,C,1:09
8/31/2015,11:25 AM,628023,JPUU3X,ACCEPTED,11.29,C,0:41
8/31/2015,11:44 AM,618602,JPUU3X,ACCEPTED,11.29,C,0:21
8/31/2015,10:54 AM,557812,ZZNA1K,ACCEPTED,11.29,C,0:06
8/31/2015,11:03 AM,665064,7OG3CG,ACCEPTED,11.28,C,0:46
8/31/2015,11:56 AM,783868,COJS10,ACCEPTED,11.28,C,0:29
8/31/2015,11:23 AM,926267,SOHDMM,ACCEPTED,11.24,C,5:49
8/31/2015,11:28 AM,250009,SOHDMM,ACCEPTED,11.24,C,5:12
8/31/2015,11:05 AM,313232,SOHDMM,ACCEPTED,11.24,C,2:16
8/31/2015,1:27 PM,338847,SOHDMM,ACCEPTED,11.24,C,1:39
8/31/2015,11:32 AM,462307,8HSSRR,ACCEPTED,11.24,C,1:28
8/31/2015,1:36 PM,974734,SOHDMM,ACCEPTED,11.24,C,1:22
8/31/2015,11:07 AM,447190,17QSNF,ACCEPTED,11.24,E,1:13
8/31/2015,4:07 PM,168421,8HSSRR,ACCEPTED,11.24,C,1:06
8/31/2015,6:04 PM,174527,8HSSRR,ACCEPTED,11.24,C,1:06
8/31/2015,12:02 PM,421054,SOHDMM,ACCEPTED,11.24,C,1:04
8/31/2015,3:17 PM,223561,SOHDMM,ACCEPTED,11.24,C,1:00
8/31/2015,12:40 PM,599633,AGWNCX,ACCEPTED,11.24,C,0:48
8/31/2015,10:51 AM,289004,PUXCML,ACCEPTED,11.24,D,0:35
8/31/2015,11:33 AM,881028,9CUHY3,ACCEPTED,11.24,C,0:33
8/31/2015,11:46 AM,584755,FNG052,ACCEPTED,11.24,D,0:29
8/31/2015,12:53 PM,761199,AGWNCX,ACCEPTED,11.24,C,0:26
8/31/2015,11:08 AM,802168,D9W275,ACCEPTED,11.24,E,0:23
8/31/2015,12:07 PM,802368,66CCIF,ACCEPTED,11.18,C,0:30
8/31/2015,10:30 AM,591397,6AKQPM,ACCEPTED,11.13,C,0:28
8/31/2015,11:29 AM,101583,VJCNQC,ACCEPTED,11.13,C,0:12
8/31/2015,1:04 PM,522780,VJCNQC,ACCEPTED,11.13,C,0:08
8/31/2015,11:10 AM,174790,ZKRUYK,ACCEPTED,11.07,C,2:10
8/31/2015,10:48 AM,707806,KUMYVP,ACCEPTED,11.02,C,1:17
8/31/2015,10:48 AM,138372,M760L6,ACCEPTED,11.02,D,1:14
8/31/2015,10:57 AM,646636,TENC59,ACCEPTED,11.02,C,1:00
8/31/2015,10:50 AM,552611,KUMYVP,ACCEPTED,11.02,C,0:05
8/31/2015,11:18 AM,297050,VJCNQC,ACCEPTED,11.01,C,0:23
8/31/2015,11:16 AM,128344,ZZNA1K,ACCEPTED,11.01,C,0:07
8/31/2015,11:45 AM,651531,Y8447A,ACCEPTED,11,E,1:19
8/31/2015,12:02 PM,763312,4E0GZ9,REJECTED,11,C,1:11
8/31/2015,11:24 AM,232489,B1OTNZ,ACCEPTED,10.94,C,0:08
8/31/2015,11:34 AM,340694,C4UDYF,REJECTED,10.92,C,1:21
8/31/2015,11:05 AM,312105,4E0GZ9,ACCEPTED,10.9,C,0:15
8/31/2015,11:07 AM,892381,G43YQ1,ACCEPTED,10.88,C,3:40
8/31/2015,12:11 PM,997735,S7QTUA,ACCEPTED,10.74,C,1:12
8/31/2015,12:28 PM,460827,CBDAWT,ACCEPTED,10.74,C,0:39
8/31/2015,1:25 PM,533697,TENC59,ACCEPTED,10.74,C,0:15
8/31/2015,11:13 AM,441149,7OG3CG,ACCEPTED,10.71,C,1:08
8/31/2015,11:13 AM,319647,7OG3CG,ACCEPTED,10.71,C,1:02
8/31/2015,11:14 AM,475186,7OG3CG,ACCEPTED,10.71,C,0:43
8/31/2015,11:26 AM,780990,7OG3CG,ACCEPTED,10.71,C,0:35
8/31/2015,11:04 AM,750075,QH7DX2,ACCEPTED,10.61,D,1:04
8/31/2015,5:09 PM,302060,QH7DX2,ACCEPTED,10.61,D,0:14
8/31/2015,12:13 PM,668199,S7QTUA,ACCEPTED,10.54,C,1:45
8/31/2015,11:36 AM,375782,KIAD9J,CANCELLED,10.51,C,
8/31/2015,11:40 AM,311665,G43YQ1,ACCEPTED,10.5,C,2:49
8/31/2015,10:37 AM,917716,G43YQ1,ACCEPTED,10.5,C,1:28
8/31/2015,11:28 AM,104216,G43YQ1,ACCEPTED,10.5,C,1:12
8/31/2015,10:35 AM,361698,G43YQ1,ACCEPTED,10.5,C,0:55
8/31/2015,11:53 AM,436301,7OG3CG,ACCEPTED,10.49,C,1:10
8/31/2015,2:41 PM,192749,IW1XF2,ACCEPTED,10.49,E,0:29
8/31/2015,11:50 AM,880390,EX6L2Q,ACCEPTED,10.49,C,0:08
8/31/2015,5:59 PM,986512,TENC59,ACCEPTED,10.45,C,2:40
8/31/2015,1:27 PM,624909,TENC59,ACCEPTED,10.45,C,0:24
8/31/2015,11:05 AM,160733,CBDAWT,ACCEPTED,10.45,C,0:09
8/31/2015,11:31 AM,138298,EJRZQA,ACCEPTED,10.38,C,1:18
8/31/2015,12:19 PM,798379,EJRZQA,ACCEPTED,10.38,C,0:28
8/31/2015,11:08 AM,312105,4E0GZ9,ACCEPTED,10.34,C,1:22
8/31/2015,8:48 AM,620200,C4UDYF,ACCEPTED,10.31,C,1:13
8/31/2015,6:50 AM,413570,C4UDYF,ACCEPTED,10.31,C,1:11
8/31/2015,5:59 PM,114408,TENC59,ACCEPTED,10.17,C,2:36
8/31/2015,10:49 AM,739168,JPUU3X,ACCEPTED,10.17,C,0:47
8/31/2015,11:13 AM,841626,JPUU3X,ACCEPTED,10.17,C,0:41
8/31/2015,10:59 AM,948097,EKJCBH,ACCEPTED,10.17,E,0:06
8/31/2015,11:10 AM,214360,JPUU3X,ACCEPTED,10.16,C,1:13
8/31/2015,11:03 AM,125730,GKWJBB,ACCEPTED,10.16,D,0:55
8/31/2015,11:50 AM,917141,JPUU3X,ACCEPTED,10.16,C,0:55
8/31/2015,12:08 PM,509527,JPUU3X,ACCEPTED,10.16,C,0:53
8/31/2015,11:03 AM,649599,GKWJBB,ACCEPTED,10.16,D,0:33
8/31/2015,11:21 AM,976229,66CCIF,ACCEPTED,10.16,C,0:30
8/31/2015,11:00 AM,541594,XQQM2P,ACCEPTED,10.16,C,0:28
8/31/2015,11:18 AM,125801,66CCIF,ACCEPTED,10.16,C,0:23
8/31/2015,10:31 AM,882348,TENC59,ACCEPTED,10.16,C,0:11
8/31/2015,10:48 AM,559695,ZZNA1K,ACCEPTED,10.16,C,0:05
8/31/2015,11:10 AM,473549,QH7DX2,ACCEPTED,10.15,D,0:37
8/31/2015,11:29 AM,979220,7OG3CG,ACCEPTED,10.15,C,0:25
8/31/2015,11:14 AM,117345,7OG3CG,ACCEPTED,10.15,C,0:06
8/31/2015,11:24 AM,284380,UK1GEQ,ACCEPTED,10.15,C,0:06
8/31/2015,11:06 AM,765668,SOHDMM,ACCEPTED,10.11,C,3:41
8/31/2015,11:05 AM,871476,SOHDMM,ACCEPTED,10.11,C,2:16
8/31/2015,12:40 PM,752806,SOHDMM,ACCEPTED,10.11,C,1:36
8/31/2015,11:23 AM,834178,8HSSRR,ACCEPTED,10.11,C,1:33
8/31/2015,10:55 AM,573405,8HSSRR,ACCEPTED,10.11,C,1:24
8/31/2015,11:25 AM,248418,FNG052,ACCEPTED,10.11,D,0:33
8/31/2015,12:24 PM,716428,8HSSRR,ACCEPTED,10.11,C,0:27
8/31/2015,11:12 AM,136971,8HSSRR,ACCEPTED,10.11,C,0:25
8/31/2015,11:39 AM,265352,COJS10,ACCEPTED,10.11,C,0:22
8/31/2015,11:08 AM,971243,Q64NQ6,ACCEPTED,10.11,D,0:20
8/31/2015,1:36 PM,974214,8HSSRR,ACCEPTED,10.11,C,0:19
8/31/2015,11:22 AM,805731,COJS10,ACCEPTED,10.11,C,0:13
8/31/2015,11:59 AM,848921,COJS10,ACCEPTED,10.11,C,0:12
8/31/2015,12:01 PM,761289,0ST0DT,ACCEPTED,10.11,C,0:11
8/31/2015,12:13 PM,586966,COJS10,ACCEPTED,10.11,C,0:09
8/31/2015,10:55 AM,427917,COJS10,ACCEPTED,10.11,C,0:08
8/31/2015,11:07 AM,698877,COJS10,ACCEPTED,10.11,C,0:08
8/31/2015,12:30 PM,380074,COJS10,ACCEPTED,10.11,C,0:08
8/31/2015,11:16 AM,903382,COJS10,ACCEPTED,10.11,C,0:05
8/31/2015,1:25 PM,657900,C4UDYF,ACCEPTED,10,C,4:07
8/31/2015,10:38 AM,591002,G43YQ1,ACCEPTED,10,C,1:39
8/31/2015,11:09 AM,120748,6AKQPM,ACCEPTED,10,C,1:15
8/31/2015,10:42 AM,401394,6AKQPM,ACCEPTED,10,C,1:14
8/31/2015,10:23 AM,457023,6AKQPM,ACCEPTED,10,C,0:54
8/31/2015,11:03 AM,465838,6AKQPM,ACCEPTED,10,C,0:34
8/31/2015,11:00 AM,118909,COJS10,ACCEPTED,10,C,0:20
8/31/2015,11:23 AM,170894,6AKQPM,ACCEPTED,10,C,0:14
8/31/2015,11:19 AM,908319,COJS10,ACCEPTED,10,C,0:11
8/31/2015,11:23 AM,176107,6AKQPM,ACCEPTED,10,C,0:11
8/31/2015,10:59 AM,563264,TETD48,ACCEPTED,10,C,0:10
8/31/2015,11:06 AM,954322,COJS10,ACCEPTED,10,C,0:08
8/31/2015,11:10 AM,923795,6AKQPM,ACCEPTED,10,C,0:07
8/31/2015,11:23 AM,104445,6AKQPM,ACCEPTED,10,C,0:06
8/31/2015,8:07 AM,649730,CICECE,ACCEPTED,9.99,C,0:27
8/31/2015,2:35 PM,537783,EX6L2Q,ACCEPTED,9.93,C,0:09
8/31/2015,11:45 AM,998451,M760L6,ACCEPTED,9.89,D,2:43
8/31/2015,11:29 AM,217012,M760L6,ACCEPTED,9.89,D,1:50
8/31/2015,11:28 AM,927327,M760L6,ACCEPTED,9.89,D,1:07
8/31/2015,11:34 AM,861061,U6FD6Y,ACCEPTED,9.89,C,1:03
8/31/2015,11:21 AM,602859,TENC59,ACCEPTED,9.89,C,0:30
8/31/2015,11:44 AM,948730,PUXCML,ACCEPTED,9.82,D,0:08
8/31/2015,11:22 AM,977964,KIAD9J,ACCEPTED,9.81,C,0:07
8/31/2015,10:03 AM,927716,G43YQ1,ACCEPTED,9.75,C,0:49
8/31/2015,12:52 PM,195707,KIAD9J,ACCEPTED,9.75,C,0:33
8/31/2015,12:51 PM,195707,KIAD9J,REJECTED,9.75,C,0:20
8/31/2015,12:44 PM,930199,KIAD9J,ACCEPTED,9.75,C,0:07
8/31/2015,12:25 PM,649730,XM8EYG,ACCEPTED,9.65,C,0:22
8/31/2015,11:18 AM,226699,EJRZQA,ACCEPTED,9.61,C,7:13
8/31/2015,11:12 AM,381946,EJRZQA,ACCEPTED,9.61,C,3:09
8/31/2015,11:36 AM,114022,EJRZQA,ACCEPTED,9.61,C,2:25
8/31/2015,11:00 AM,802306,EJRZQA,ACCEPTED,9.61,C,1:37
8/31/2015,8:54 AM,287305,C4UDYF,ACCEPTED,9.61,C,1:22
8/31/2015,8:01 AM,508377,C4UDYF,ACCEPTED,9.61,C,1:12
8/31/2015,11:31 AM,197363,EJRZQA,ACCEPTED,9.61,C,0:47
8/31/2015,10:59 AM,983290,EJRZQA,ACCEPTED,9.61,C,0:42
8/31/2015,11:18 AM,657183,7OG3CG,ACCEPTED,9.59,C,1:51
8/31/2015,11:05 AM,969490,ZZNA1K,ACCEPTED,9.59,C,0:05
8/31/2015,11:34 AM,759468,PNNHCC,ACCEPTED,9.58,C,0:46
8/31/2015,11:52 AM,850650,4E0GZ9,ACCEPTED,9.55,C,1:16
8/31/2015,11:18 AM,641212,TENC59,ACCEPTED,9.54,C,1:12
8/31/2015,10:37 AM,346011,G43YQ1,ACCEPTED,9.5,C,1:16
8/31/2015,3:05 PM,514951,G43YQ1,ACCEPTED,9.5,C,0:21
8/31/2015,6:49 PM,998592,QH7DX2,ACCEPTED,9.48,D,0:24
8/31/2015,11:01 AM,332380,QH7DX2,ACCEPTED,9.48,D,0:20
8/31/2015,10:58 AM,226212,QH7DX2,ACCEPTED,9.48,D,0:13
8/31/2015,1:09 PM,819612,QH7DX2,ACCEPTED,9.48,D,0:12
8/31/2015,6:00 PM,440727,QH7DX2,ACCEPTED,9.48,D,0:11
8/31/2015,11:26 AM,798530,5SKOEW,ACCEPTED,9.42,C,0:09
8/31/2015,6:40 PM,737133,IW1XF2,ACCEPTED,9.37,E,0:15
8/31/2015,1:42 PM,101994,FS4GIG,ACCEPTED,9.36,E,0:10
8/31/2015,10:46 AM,821813,FS4GIG,ACCEPTED,9.36,E,0:07
8/31/2015,11:25 AM,644255,PUXCML,ACCEPTED,9.32,D,1:29
8/31/2015,12:51 PM,535165,TENC59,ACCEPTED,9.32,C,0:51
8/31/2015,11:38 AM,827814,PUXCML,ACCEPTED,9.32,D,0:24
8/31/2015,12:15 PM,908596,PUXCML,ACCEPTED,9.32,D,0:20
8/31/2015,1:17 PM,940487,CBDAWT,ACCEPTED,9.32,C,0:19
8/31/2015,12:32 PM,695523,TENC59,ACCEPTED,9.32,C,0:18
8/31/2015,11:18 AM,709224,1HFZX3,REJECTED,9.32,C,0:16
8/31/2015,11:32 AM,273384,PUXCML,ACCEPTED,9.32,D,0:14
8/31/2015,11:09 AM,655176,PUXCML,ACCEPTED,9.32,D,0:13
8/31/2015,11:01 AM,912125,PUXCML,ACCEPTED,9.32,D,0:12
8/31/2015,11:05 AM,764825,PUXCML,ACCEPTED,9.32,D,0:08
8/31/2015,11:03 AM,765139,PUXCML,ACCEPTED,9.32,D,0:07
8/31/2015,11:49 AM,108350,KIAD9J,ACCEPTED,9.31,C,0:19
8/31/2015,12:48 PM,186077,KIAD9J,ACCEPTED,9.31,C,0:10
8/31/2015,11:55 AM,284765,KIAD9J,ACCEPTED,9.31,C,0:07
8/31/2015,10:51 AM,887065,KIAD9J,ACCEPTED,9.31,C,0:05
8/31/2015,5:01 PM,344140,NSUV1Q,ACCEPTED,9.27,A,1:55
8/31/2015,11:01 AM,337256,EX6L2Q,ACCEPTED,9.25,C,0:06
8/31/2015,8:25 AM,282693,CICECE,ACCEPTED,9.22,C,0:09
8/31/2015,11:23 AM,440371,EJRZQA,ACCEPTED,9.14,C,0:59
8/31/2015,11:22 AM,458120,EJRZQA,ACCEPTED,9.14,C,0:58
8/31/2015,12:15 PM,798379,EJRZQA,REJECTED,9.14,C,0:52
8/31/2015,12:09 PM,798379,EJRZQA,REJECTED,9.14,C,0:32
8/31/2015,7:06 AM,125801,C4UDYF,ACCEPTED,9.11,C,1:47
8/31/2015,11:40 AM,510428,KIAD9J,ACCEPTED,9.11,C,1:05
8/31/2015,11:14 AM,163234,EJRZQA,ACCEPTED,9.04,C,7:11
8/31/2015,11:21 AM,462590,EJRZQA,ACCEPTED,9.04,C,6:12
8/31/2015,11:28 AM,508548,A4O2XC,ACCEPTED,9.04,C,4:33
8/31/2015,11:14 AM,556031,EJRZQA,ACCEPTED,9.04,C,4:21
8/31/2015,12:05 PM,797585,LOI03P,ACCEPTED,9.04,C,1:43
8/31/2015,11:15 AM,234314,TENC59,ACCEPTED,9.04,C,0:22
8/31/2015,11:39 AM,624672,TENC59,ACCEPTED,9.04,C,0:18
8/31/2015,12:12 PM,965239,ZFX6KJ,ACCEPTED,9.04,C,0:07
8/31/2015,5:44 PM,620225,TENC59,ACCEPTED,9.04,C,0:07
8/31/2015,11:32 AM,308865,KOZM4L,ACCEPTED,9.04,C,0:05
8/31/2015,12:55 PM,835987,XQQM2P,ACCEPTED,9.03,C,2:05
8/31/2015,8:34 AM,418812,BWQSDX,ACCEPTED,9.03,A,1:14
8/31/2015,3:56 PM,645392,JPUU3X,ACCEPTED,9.03,C,0:45
8/31/2015,12:54 PM,107426,XQQM2P,ACCEPTED,9.03,C,0:44
8/31/2015,10:25 AM,904461,XQQM2P,ACCEPTED,9.03,C,0:35
8/31/2015,10:50 AM,312335,XQQM2P,ACCEPTED,9.03,C,0:30
8/31/2015,11:14 AM,452914,7OG3CG,ACCEPTED,9.03,C,0:09
8/31/2015,10:41 AM,533518,U64SB0,ACCEPTED,9.03,D,0:08
8/31/2015,12:24 PM,316036,COJS10,ACCEPTED,9.03,C,0:08
8/31/2015,10:58 AM,880576,EX6L2Q,ACCEPTED,9.03,C,0:05
8/31/2015,10:59 AM,572328,EX6L2Q,ACCEPTED,9.03,C,0:05
8/31/2015,1:46 PM,836776,Q64NQ6,REJECTED,8.98,D,10:15
8/31/2015,4:39 PM,343551,XQYXJX,ACCEPTED,8.98,A,2:04
8/31/2015,12:44 PM,424292,9CUHY3,ACCEPTED,8.98,C,0:29
8/31/2015,8:05 AM,143051,GY5MTI,ACCEPTED,8.98,C,0:28
8/31/2015,2:05 PM,836776,Q64NQ6,ACCEPTED,8.98,D,0:24
8/31/2015,11:53 AM,989459,C4UDYF,ACCEPTED,8.98,C,0:20
8/31/2015,6:04 PM,455274,GY5MTI,ACCEPTED,8.98,C,0:15
8/31/2015,10:58 AM,873008,C4UDYF,ACCEPTED,8.98,C,0:10
8/31/2015,11:06 AM,506637,GY5MTI,ACCEPTED,8.98,C,0:09
8/31/2015,10:41 AM,701089,G43YQ1,ACCEPTED,8.95,C,0:25
8/31/2015,11:27 AM,340790,TENC59,ACCEPTED,8.91,C,0:55
8/31/2015,11:17 AM,527951,B17GW4,ACCEPTED,8.9,D,1:57
8/31/2015,11:08 AM,694548,B1OTNZ,ACCEPTED,8.9,C,1:34
8/31/2015,12:38 PM,503585,D8NFSK,ACCEPTED,8.9,G,0:56
8/31/2015,11:16 AM,180554,1A7MSD,ACCEPTED,8.76,D,1:18
8/31/2015,10:51 AM,195708,TENC59,ACCEPTED,8.76,C,1:07
8/31/2015,11:12 AM,201823,TENC59,ACCEPTED,8.76,C,0:56
8/31/2015,11:40 AM,210855,TENC59,ACCEPTED,8.76,C,0:49
8/31/2015,11:15 AM,426449,5SKOEW,ACCEPTED,8.76,C,0:24
8/31/2015,11:01 AM,667687,EX6L2Q,ACCEPTED,8.75,C,0:05
8/31/2015,11:16 AM,229309,3L4ZGE,ACCEPTED,8.7,C,0:34
8/31/2015,11:46 AM,609928,B1OTNZ,ACCEPTED,8.69,C,4:04
8/31/2015,10:56 AM,151099,B1OTNZ,ACCEPTED,8.69,C,2:35
8/31/2015,11:42 AM,851661,B1OTNZ,ACCEPTED,8.69,C,2:31
8/31/2015,12:59 PM,191802,KIAD9J,ACCEPTED,8.61,C,0:06
8/31/2015,11:08 AM,866894,KIAD9J,ACCEPTED,8.61,C,0:04
8/31/2015,11:48 AM,827510,G43YQ1,ACCEPTED,8.6,C,1:46
8/31/2015,10:27 AM,745687,G43YQ1,ACCEPTED,8.6,C,1:24
8/31/2015,10:36 AM,133616,G43YQ1,ACCEPTED,8.6,C,1:01
8/31/2015,11:08 AM,315922,G43YQ1,ACCEPTED,8.5,C,6:07
8/31/2015,10:43 AM,138531,G43YQ1,ACCEPTED,8.5,C,2:27
8/31/2015,10:42 AM,857080,G43YQ1,ACCEPTED,8.5,C,0:23
8/31/2015,12:05 PM,231248,G43YQ1,ACCEPTED,8.5,C,0:12
8/31/2015,12:05 PM,965952,G43YQ1,ACCEPTED,8.5,C,0:06
8/31/2015,11:11 AM,749271,GY5MTI,ACCEPTED,8.48,C,1:08
8/31/2015,12:00 PM,654970,WSK7KE,ACCEPTED,8.48,C,0:20
8/31/2015,7:47 AM,338479,NCZ7KY,ACCEPTED,8.48,E,0:15
8/31/2015,12:09 PM,750965,KUMYVP,ACCEPTED,8.48,C,0:11
8/31/2015,11:33 AM,709224,1HFZX3,ACCEPTED,8.48,C,0:06
8/31/2015,11:33 AM,692039,7OG3CG,ACCEPTED,8.46,C,2:37
8/31/2015,1:01 PM,659234,7OG3CG,ACCEPTED,8.46,C,0:36
8/31/2015,3:54 PM,541272,7OG3CG,ACCEPTED,8.46,C,0:19
8/31/2015,10:50 AM,513918,JPUU3X,ACCEPTED,8.42,C,2:10
8/31/2015,10:49 AM,350700,JPUU3X,ACCEPTED,8.42,C,1:24
8/31/2015,11:42 AM,382040,JPUU3X,ACCEPTED,8.42,C,1:14
8/31/2015,10:56 AM,462203,JPUU3X,ACCEPTED,8.42,C,1:01
8/31/2015,11:13 AM,255777,JPUU3X,ACCEPTED,8.42,C,0:29
8/31/2015,11:54 AM,773190,JPUU3X,ACCEPTED,8.42,C,0:27
8/31/2015,10:45 AM,455969,TENC59,ACCEPTED,8.35,C,0:31
8/31/2015,11:01 AM,763022,QH7DX2,ACCEPTED,8.35,D,0:21
8/31/2015,10:59 AM,579469,QH7DX2,ACCEPTED,8.35,D,0:13
8/31/2015,11:27 AM,280423,C4UDYF,ACCEPTED,8.35,C,0:09
8/31/2015,12:07 PM,570439,KIAD9J,ACCEPTED,8.34,C,0:11
8/31/2015,1:03 PM,377013,KIAD9J,ACCEPTED,8.34,C,0:03
8/31/2015,2:19 PM,634072,4E0GZ9,REJECTED,8.25,C,0:23
8/31/2015,11:53 AM,589045,KIAD9J,ACCEPTED,8.24,C,0:07
8/31/2015,12:23 PM,161972,KIAD9J,ACCEPTED,8.24,C,0:07
8/31/2015,11:05 AM,997727,U6FD6Y,ACCEPTED,8.19,C,1:04
8/31/2015,8:37 AM,416931,KOZM4L,ACCEPTED,8.19,C,0:54
8/31/2015,10:37 AM,927716,U6FD6Y,ACCEPTED,8.19,C,0:41
8/31/2015,11:35 AM,328535,AW5G5L,ACCEPTED,8.14,C,0:50
8/31/2015,11:55 AM,666314,B1OTNZ,REJECTED,8.11,C,10:51
8/31/2015,2:16 PM,338475,4E0GZ9,REJECTED,8.1,C,0:43
8/31/2015,8:18 AM,605188,KOZM4L,ACCEPTED,8.06,C,0:24
8/31/2015,3:09 PM,660854,CICECE,ACCEPTED,8.04,C,0:12
8/31/2015,2:12 PM,243481,5W6QKS,ACCEPTED,8.02,G,0:41
8/31/2015,12:16 PM,798379,EJRZQA,REJECTED,8.01,C,1:15
8/31/2015,11:07 AM,416223,G43YQ1,ACCEPTED,8,C,5:08
8/31/2015,5:52 PM,705444,G43YQ1,ACCEPTED,8,C,4:20
8/31/2015,7:53 PM,796841,G43YQ1,ACCEPTED,8,C,1:05
8/31/2015,1:08 PM,768484,G43YQ1,ACCEPTED,8,C,0:07
8/31/2015,10:50 AM,708054,WSK7KE,ACCEPTED,7.91,C,1:28
8/31/2015,2:09 PM,713575,JPUU3X,ACCEPTED,7.91,C,1:22
8/31/2015,12:03 PM,928800,JPUU3X,ACCEPTED,7.91,C,0:23
8/31/2015,12:58 PM,923492,TENC59,ACCEPTED,7.91,C,0:18
8/31/2015,10:19 AM,679414,TENC59,ACCEPTED,7.91,C,0:11
8/31/2015,11:58 AM,654970,WSK7KE,REJECTED,7.91,C,0:11
8/31/2015,4:38 PM,484184,B17GW4,ACCEPTED,7.9,D,1:51
8/31/2015,11:21 AM,781114,7OG3CG,ACCEPTED,7.9,C,1:25
8/31/2015,12:14 PM,100643,UK1GEQ,ACCEPTED,7.9,C,0:42
8/31/2015,11:35 AM,869449,JPUU3X,ACCEPTED,7.9,C,0:32
8/31/2015,11:06 AM,668514,7OG3CG,ACCEPTED,7.9,C,0:18
8/31/2015,10:43 AM,930910,NO5KHF,ACCEPTED,7.9,A,0:14
8/31/2015,12:18 PM,865817,AY13F2,ACCEPTED,7.9,C,0:08
8/31/2015,11:00 AM,683826,TENC59,REJECTED,7.89,C,0:34
8/31/2015,8:31 AM,232848,59GUWG,ACCEPTED,7.8,C,0:52
8/31/2015,12:01 PM,177085,TENC59,ACCEPTED,7.78,C,0:34
8/31/2015,1:05 PM,217310,CICECE,ACCEPTED,7.77,C,0:05
8/31/2015,10:42 AM,333078,KIAD9J,ACCEPTED,7.75,C,0:06
8/31/2015,12:01 PM,870211,J8FKZR,ACCEPTED,7.74,E,0:09
8/31/2015,11:57 AM,790000,1HFZX3,ACCEPTED,7.68,C,0:18
8/31/2015,1:17 PM,771305,59GUWG,ACCEPTED,7.65,C,0:29
8/31/2015,11:53 AM,237407,ZZF1BX,ACCEPTED,7.63,C,1:11
8/31/2015,1:16 PM,986363,KUMYVP,ACCEPTED,7.63,C,0:51
8/31/2015,11:09 AM,120941,KUMYVP,ACCEPTED,7.63,C,0:11
8/31/2015,11:07 AM,268812,1A7MSD,ACCEPTED,7.57,D,0:13
8/31/2015,9:46 AM,618154,UK1GEQ,ACCEPTED,7.54,C,0:44
8/31/2015,11:25 AM,268101,KIAD9J,ACCEPTED,7.54,C,0:16
8/31/2015,11:15 AM,106414,KIAD9J,ACCEPTED,7.54,C,0:15
8/31/2015,11:07 AM,668543,KIAD9J,ACCEPTED,7.54,C,0:07
8/31/2015,12:43 PM,371495,KIAD9J,ACCEPTED,7.54,C,0:06
8/31/2015,12:04 PM,763312,4E0GZ9,ACCEPTED,7.46,C,1:32
8/31/2015,12:03 PM,483380,4E0GZ9,ACCEPTED,7.46,C,0:41
8/31/2015,8:33 AM,500744,BZLPKD,ACCEPTED,7.4,D,0:11
8/31/2015,5:21 PM,959043,TENC59,ACCEPTED,7.35,C,1:29
8/31/2015,11:35 AM,315183,4E0GZ9,ACCEPTED,7.35,C,1:08
8/31/2015,5:21 PM,607171,A4O2XC,ACCEPTED,7.35,C,0:53
8/31/2015,11:32 AM,102590,NTQ186,ACCEPTED,7.35,C,0:18
8/31/2015,10:55 AM,953986,1A7MSD,ACCEPTED,7.35,D,0:15
8/31/2015,10:23 AM,372613,TENC59,ACCEPTED,7.35,C,0:07
8/31/2015,1:26 PM,818948,TENC59,ACCEPTED,7.35,C,0:07
8/31/2015,12:06 PM,355601,ZFX6KJ,ACCEPTED,7.28,C,1:15
